Amine,Bromide,Catalyst,Solvent,Base,yield
42,42,17,2,b,17.136497
42,42,17,2,c,0.0852707
42,42,17,3,a,0.61381423
42,42,17,3,b,29.37853
42,42,17,3,c,0.33904675
42,42,18,1,a,0.47910917
42,42,18,1,b,17.698896
42,42,18,1,c,0.1773716
42,42,18,2,a,0.35939616
42,42,18,2,b,6.5871015
42,42,18,2,c,0.13615857
42,42,18,3,a,0.5757784
42,42,18,3,b,16.357838
42,42,18,3,c,0.12295312
42,42,19,1,a,1.0141712
42,42,19,1,b,21.717257
42,42,19,1,c,0.3334296
42,42,19,2,a,0.6163101
42,42,19,2,b,9.762722
42,42,19,2,c,0.20147894
42,42,19,3,a,0.95073813
42,42,19,3,b,20.627161
42,42,19,3,c,0.2857738
42,42,20,1,a,3.859878
42,42,20,1,b,55.720127
42,42,20,1,c,0.71844363
42,42,20,2,a,3.569838
42,42,20,2,b,39.447544
42,42,20,2,c,0.22235197
42,42,20,3,a,3.6310894
42,42,20,3,b,54.72995
42,42,20,3,c,0.6191529
42,42,21,1,a,1.864821
42,42,21,1,b,49.18449
42,42,21,1,c,0.4616253
42,42,21,2,a,1.219063
42,42,21,2,b,30.481153
42,42,21,2,c,0.3415674
42,42,21,3,a,1.6871027
42,42,21,3,b,46.752075
42,42,21,3,c,0.4247969
42,43,1,1,a,2.902655
42,43,1,1,b,45.512703
42,43,1,1,c,0.4574564
42,43,1,2,a,4.6575904
42,43,1,2,b,34.682743
42,43,1,2,c,0.30159563
42,43,1,3,a,3.168484
42,43,1,3,b,44.94875
42,43,1,3,c,0.426265
42,43,2,1,a,1.964482
42,43,2,1,b,46.03184
42,43,2,1,c,0.371876
42,43,2,2,a,2.075236
42,43,2,2,b,32.21486
42,43,2,2,c,0.069713004
42,43,2,3,a,1.7661431
42,43,2,3,b,45.39398
42,43,2,3,c,0.33426884
42,43,3,1,a,9.984589
42,43,3,1,b,80.07031
42,43,3,1,c,0.7100041
42,43,3,2,a,7.2421985
42,43,3,2,b,63.445816
42,43,3,2,c,0.37431657
42,43,3,3,a,8.744305
42,43,3,3,b,79.369934
42,43,3,3,c,0.5991654
42,43,4,1,a,15.65182
42,43,4,1,b,84.17676
42,43,4,1,c,1.5341876
42,43,4,2,a,14.85901
42,43,4,2,b,71.02162
42,43,4,2,c,0.9806933
42,43,4,3,a,14.288483
42,43,4,3,b,82.83866
42,43,4,3,c,1.2200758
42,43,5,1,a,2.0985117
42,43,5,1,b,59.31865
42,43,5,1,c,0.42881814
42,43,5,2,a,1.6822122
42,43,5,2,b,40.721176
42,43,5,2,c,0.33075956
42,43,5,3,a,1.9292884
42,43,5,3,b,58.748486
42,43,5,3,c,0.5017862
42,43,6,1,a,6.862486
42,43,6,1,b,65.75165
42,43,6,1,c,0.57344264
42,43,6,2,a,6.4045234
42,43,6,2,b,48.965714
42,43,6,2,c,0.48361164
42,43,6,3,a,5.9518085
42,43,6,3,b,64.51668
42,43,6,3,c,0.53990537
42,43,7,1,a,2.4319592
42,43,7,1,b,26.43286
42,43,7,1,c,0.1976837
42,43,7,2,a,4.2457023
42,43,7,2,b,22.580732
42,43,7,2,c,0.083488435
42,43,7,3,a,2.5018237
42,43,7,3,b,26.264502
42,43,7,3,c,0.25142774
42,43,8,1,a,1.7920539
42,43,8,1,b,21.283585
42,43,8,1,c,0.24389662
42,43,8,2,a,3.0370336
42,43,8,2,b,17.797283
42,43,8,2,c,-0.05303417
42,43,8,3,a,1.5562731
42,43,8,3,b,20.159378
42,43,8,3,c,0.23430577
42,43,9,1,a,1.6023757
42,43,9,1,b,27.703299
42,43,9,1,c,0.1385506
42,43,9,2,a,2.1925418
42,43,9,2,b,20.244116
42,43,9,2,c,-0.09579478
42,43,9,3,a,1.3441153
42,43,9,3,b,26.930107
42,43,9,3,c,0.15010348
42,43,10,1,a,6.810174
42,43,10,1,b,25.683216
42,43,10,1,c,0.49419674
42,43,10,2,a,10.314308
42,43,10,2,b,21.027437
42,43,10,2,c,0.46040848
42,43,10,3,a,6.9232507
42,43,10,3,b,25.78661
42,43,10,3,c,0.3690087
42,43,11,1,a,2.585761
42,43,11,1,b,41.049564
42,43,11,1,c,1.0094845
42,43,11,2,a,3.1653476
42,43,11,2,b,24.678354
42,43,11,2,c,0.7730374
42,43,11,3,a,2.2013416
42,43,11,3,b,38.42587
42,43,11,3,c,0.82141566
42,43,12,1,a,2.1342554
42,43,12,1,b,32.057346
42,43,12,1,c,0.7963879
42,43,12,2,a,3.3540745
42,43,12,2,b,21.913115
42,43,12,2,c,0.7556577
42,43,12,3,a,2.3537495
42,43,12,3,b,30.537252
42,43,12,3,c,0.7242192
42,43,13,1,a,2.2181556
42,43,13,1,b,57.810684
42,43,13,1,c,0.34220287
42,43,13,2,a,3.4506795
42,43,13,2,b,41.038185
42,43,13,2,c,0.28119826
42,43,13,3,a,2.3069232
42,43,13,3,b,55.316357
42,43,13,3,c,0.29862392
42,43,14,1,a,1.8595498
42,43,14,1,b,27.649702
42,43,14,1,c,0.164069
42,43,14,2,a,2.912214
42,43,14,2,b,22.476877
42,43,14,2,c,-0.035356615
42,43,14,3,a,2.1541746
42,43,14,3,b,27.143852
42,43,14,3,c,0.09071798
42,43,16,1,a,4.1675606
42,43,16,1,b,41.944386
42,43,16,1,c,0.55928993
42,43,16,2,a,3.8727736
42,43,16,2,b,27.50373
42,43,16,2,c,0.24367416
42,43,16,3,a,3.8447855
42,43,16,3,b,41.332268
42,43,16,3,c,0.5447707
42,43,17,1,a,12.002111
42,43,17,1,b,67.26186
42,43,17,1,c,-0.52784616
42,43,17,2,a,14.533375
42,43,17,2,b,59.96204
42,43,17,2,c,-0.5085119
42,43,17,3,a,11.844511
42,43,17,3,b,67.183205
42,43,17,3,c,-0.30070588
42,43,18,1,a,2.0323834
42,43,18,1,b,42.777763
42,43,18,1,c,0.31314504
42,43,18,2,a,3.3710153
42,43,18,2,b,26.387924
42,43,18,2,c,0.33850434
42,43,18,3,a,2.415424
42,43,18,3,b,42.3586
42,43,18,3,c,0.36571673
42,43,19,1,a,6.023938
42,43,19,1,b,47.906734
42,43,19,1,c,0.74088484
42,43,19,2,a,7.1994166
42,43,19,2,b,36.243343
42,43,19,2,c,0.57864594
42,43,19,3,a,6.754102
42,43,19,3,b,48.52335
42,43,19,3,c,0.57206774
42,43,20,1,a,29.99189
42,43,20,1,b,86.923454
42,43,20,1,c,2.274955
42,43,20,2,a,35.376247
42,43,20,2,b,78.5765
42,43,20,2,c,1.9640155
42,43,20,3,a,31.895193
42,43,20,3,b,88.208916
42,43,20,3,c,2.266868
42,43,21,1,a,12.188039
42,43,21,1,b,83.60919
42,43,21,1,c,1.1091224
42,43,21,2,a,12.1979265
42,43,21,2,b,66.58741
42,43,21,2,c,0.6614354
42,43,21,3,a,11.871971
42,43,21,3,b,83.69817
42,43,21,3,c,1.1639777
42,44,1,1,a,0.48480263
42,44,1,1,b,0.6150417
42,44,1,1,c,0.14357027
42,44,1,2,a,0.3043914
42,44,1,2,b,0.5303694
42,44,1,2,c,0.0929813
42,44,1,3,a,0.42252803
42,44,1,3,b,0.8586781
42,44,1,3,c,0.08979522
42,44,2,1,a,0.35334012
42,44,2,1,b,1.282241
42,44,2,1,c,0.2260774
42,44,2,2,a,0.09913248
42,44,2,2,b,0.1543079
42,44,2,2,c,0.09707225
42,44,2,3,a,0.4618622
42,44,2,3,b,1.1829079
42,44,2,3,c,0.17502342
42,44,3,1,a,0.1810345
42,44,3,1,b,0.82531923
42,44,3,1,c,0.3037985
42,44,3,2,a,0.23722221
42,44,3,2,b,0.30438647
42,44,3,2,c,0.25693226
42,44,3,3,a,0.11376127
42,44,3,3,b,0.8091636
42,44,3,3,c,0.24860142
42,44,4,1,a,0.35241863
42,44,4,1,b,0.82034844
42,44,4,1,c,0.24194111
42,44,4,2,a,0.2376177
42,44,4,2,b,0.52583826
42,44,4,2,c,0.19344282
42,44,4,3,a,0.25778574
42,44,4,3,b,0.76611733
42,44,4,3,c,0.16939446
42,44,5,1,a,0.24864155
42,44,5,1,b,0.68430966
42,44,5,1,c,0.18138658
42,44,5,2,a,0.19341838
42,44,5,2,b,0.43522438
42,44,5,2,c,0.17959155
42,44,5,3,a,0.18510164
42,44,5,3,b,0.7762487
42,44,5,3,c,0.11828145
42,44,6,1,a,0.26424772
42,44,6,1,b,0.74713546
42,44,6,1,c,0.22507636
42,44,6,2,a,0.19950354
42,44,6,2,b,0.55445814
42,44,6,2,c,0.18716349
42,44,6,3,a,0.25424385
42,44,6,3,b,0.64205235
42,44,6,3,c,0.24768683
42,44,7,1,a,0.46184197
42,44,7,1,b,0.24999826
42,44,7,1,c,0.4140936
42,44,7,2,a,0.47089005
42,44,7,2,b,0.0800186
42,44,7,2,c,0.31911653
42,44,7,3,a,0.45254934
42,44,7,3,b,0.3983558
42,44,7,3,c,0.44892332
42,44,8,1,a,0.42143843
42,44,8,1,b,-0.3969162
42,44,8,1,c,0.30904892
42,44,8,2,a,0.45887828
42,44,8,2,b,-0.40222812
42,44,8,2,c,0.42614383
42,44,8,3,a,0.4782803
42,44,8,3,b,-0.27698433
42,44,8,3,c,0.32287577
42,44,9,1,a,0.41443
42,44,9,1,b,0.1833625
42,44,9,1,c,0.27450445
42,44,9,2,a,0.44848257
42,44,9,2,b,-0.10593429
42,44,9,2,c,0.34831563
42,44,9,3,a,0.42304987
42,44,9,3,b,0.18323405
42,44,9,3,c,0.31619257
42,44,10,1,a,0.25777662
42,44,10,1,b,0.9184773
42,44,10,1,c,-0.15764831
42,44,10,2,a,0.38927817
42,44,10,2,b,1.2058038
42,44,10,2,c,-0.27172074
42,44,10,3,a,0.2989498
42,44,10,3,b,1.0846553
42,44,10,3,c,-0.17285979
42,44,11,1,a,0.5971626
42,44,11,1,b,0.72926277
42,44,11,1,c,0.21393116
42,44,11,2,a,0.5394779
42,44,11,2,b,0.5844888
42,44,11,2,c,0.1399004
42,44,11,3,a,0.5240762
42,44,11,3,b,0.7107381
42,44,11,3,c,0.19099817
42,44,12,1,a,0.5687556
42,44,12,1,b,0.92167825
42,44,12,1,c,0.14396892
42,44,12,2,a,0.588494
42,44,12,2,b,0.8358032
42,44,12,2,c,0.10595328
42,44,12,3,a,0.49305612
42,44,12,3,b,0.7681201
42,44,12,3,c,0.12396927
42,44,13,1,a,0.25398383
42,44,13,1,b,0.75555485
42,44,13,1,c,0.04843324
42,44,13,2,a,0.070193544
42,44,13,2,b,0.59461105
42,44,13,2,c,-0.019840347
42,44,13,3,a,0.16173881
42,44,13,3,b,0.7169732
42,44,13,3,c,-0.004825904
42,44,14,1,a,0.3569197
42,44,14,1,b,0.42135185
42,44,14,1,c,0.28170615
42,44,14,2,a,0.31696504
42,44,14,2,b,0.5012948
42,44,14,2,c,0.26886943
42,44,14,3,a,0.38505703
42,44,14,3,b,0.34948853
42,44,14,3,c,0.20712134
42,44,16,1,a,1.2481337
42,44,16,1,b,1.2462858
42,44,16,1,c,0.1423462
42,44,16,2,a,1.0004942
42,44,16,2,b,0.68153197
42,44,16,2,c,0.09949865
42,44,16,3,a,1.1115303
42,44,16,3,b,1.3719008
42,44,16,3,c,0.11807863
42,44,17,1,a,0.3107309
42,44,17,1,b,0.03469589
42,44,17,1,c,0.1508409
42,44,17,2,a,0.13596037
42,44,17,2,b,-0.15032804
42,44,17,2,c,0.1522255
42,44,17,3,a,0.20636533
42,44,17,3,b,0.416621
42,44,17,3,c,0.122568354
42,44,18,1,a,0.5529687
42,44,18,1,b,0.53767467
42,44,18,1,c,0.08483591
42,44,18,2,a,0.36431363
42,44,18,2,b,0.62565756
42,44,18,2,c,0.047466107
42,44,18,3,a,0.4480321
42,44,18,3,b,0.74365306
42,44,18,3,c,0.062241413
42,44,19,1,a,0.77212906
42,44,19,1,b,1.086225
42,44,19,1,c,0.26337463
42,44,19,2,a,0.5314666
42,44,19,2,b,1.0664344
42,44,19,2,c,0.24478279
42,44,19,3,a,0.6828627
42,44,19,3,b,1.3032266
42,44,19,3,c,0.22646739
42,44,20,1,a,0.91314554
42,44,20,1,b,1.9239688
42,44,20,1,c,0.18646784
42,44,20,2,a,0.99051714
42,44,20,2,b,0.9028854
42,44,20,2,c,0.10467111
42,44,20,3,a,0.9764884
42,44,20,3,b,1.8108693
42,44,20,3,c,0.16754515
42,44,21,1,a,0.7399695
42,44,21,1,b,0.6837216
42,44,21,1,c,0.23417534
42,44,21,2,a,0.80132574
42,44,21,2,b,0.28900474
42,44,21,2,c,0.18037549
42,44,21,3,a,0.64278704
42,44,21,3,b,0.75671494
42,44,21,3,c,0.1782566
42,45,1,1,a,0.57670856
42,45,1,1,b,22.769222
42,45,1,1,c,0.2517948
42,45,1,2,a,0.83250153
42,45,1,2,b,10.763584
42,45,1,2,c,0.16747557
42,45,1,3,a,0.7039082
42,45,1,3,b,21.397112
42,45,1,3,c,0.17682391
42,45,2,1,a,0.20335652
42,45,2,1,b,27.280832
42,45,2,1,c,0.028330268
42,45,2,2,a,-0.85472333
42,45,2,2,b,12.875335
42,45,2,2,c,-0.22767018
42,45,2,3,a,0.016820373
42,45,2,3,b,27.033142
42,45,2,3,c,0.0038199844
42,45,3,1,a,1.578077
42,45,3,1,b,54.995857
42,45,3,1,c,0.24804589
42,45,3,2,a,1.0946043
42,45,3,2,b,35.94233
42,45,3,2,c,0.20644158
42,45,3,3,a,1.4378734
42,45,3,3,b,54.001812
42,45,3,3,c,0.2688304
42,45,4,1,a,3.233255
42,45,4,1,b,58.506714
42,45,4,1,c,0.6161651
42,45,4,2,a,2.4570954
42,45,4,2,b,41.785545
42,45,4,2,c,0.5058977
42,45,4,3,a,2.710492
42,45,4,3,b,57.057106
42,45,4,3,c,0.41040885
42,45,5,1,a,0.35987586
42,45,5,1,b,38.593235
42,45,5,1,c,0.30857205
42,45,5,2,a,-0.1795442
42,45,5,2,b,17.235025
42,45,5,2,c,0.15858746
42,45,5,3,a,0.20228456
42,45,5,3,b,37.824585
42,45,5,3,c,0.24941413
42,45,6,1,a,1.6537738
42,45,6,1,b,39.651592
42,45,6,1,c,0.4724181
42,45,6,2,a,1.5690752
42,45,6,2,b,20.641394
42,45,6,2,c,0.31900242
42,45,6,3,a,1.3011044
42,45,6,3,b,37.902287
42,45,6,3,c,0.33222428
42,45,7,1,a,0.30325094
42,45,7,1,b,9.451342
42,45,7,1,c,0.32119235
42,45,7,2,a,0.597172
42,45,7,2,b,5.9124537
42,45,7,2,c,-0.1411856
42,45,7,3,a,0.35235688
42,45,7,3,b,9.313265
42,45,7,3,c,0.17829259
42,45,8,1,a,-0.3623692
42,45,8,1,b,4.8760448
42,45,8,1,c,-0.14379741
42,45,8,2,a,-0.19198588
42,45,8,2,b,3.5938969
42,45,8,2,c,-0.3124447
42,45,8,3,a,-0.34797668
42,45,8,3,b,4.3571086
42,45,8,3,c,-0.018415699
42,45,9,1,a,0.081561886
42,45,9,1,b,9.157573
42,45,9,1,c,0.16952638
42,45,9,2,a,-0.29350054
42,45,9,2,b,3.285198
42,45,9,2,c,-0.11591178
42,45,9,3,a,-0.14358419
42,45,9,3,b,8.600209
42,45,9,3,c,0.054896172
42,45,10,1,a,1.871287
42,45,10,1,b,6.866302
42,45,10,1,c,0.116719484
42,45,10,2,a,2.552487
42,45,10,2,b,3.7256973
42,45,10,2,c,-0.0062086754
42,45,10,3,a,1.8353945
42,45,10,3,b,6.593785
42,45,10,3,c,0.006216752
42,45,11,1,a,0.97759956
42,45,11,1,b,17.508928
42,45,11,1,c,0.53239626
42,45,11,2,a,0.91867405
42,45,11,2,b,5.1792717
42,45,11,2,c,0.462889
42,45,11,3,a,0.85893035
42,45,11,3,b,15.674257
42,45,11,3,c,0.4637896
42,45,12,1,a,1.2906862
42,45,12,1,b,13.60139
42,45,12,1,c,0.3733369
42,45,12,2,a,1.4454119
42,45,12,2,b,5.005952
42,45,12,2,c,0.34149778
42,45,12,3,a,1.3436654
42,45,12,3,b,12.350945
42,45,12,3,c,0.28349888
42,45,13,1,a,0.84165984
42,45,13,1,b,24.917103
42,45,13,1,c,0.057161003
42,45,13,2,a,0.8097461
42,45,13,2,b,10.896568
42,45,13,2,c,-0.03753634
42,45,13,3,a,0.97337073
42,45,13,3,b,22.252146
42,45,13,3,c,-0.043510024
42,45,14,1,a,0.36386725
42,45,14,1,b,8.719477
42,45,14,1,c,0.09752606
42,45,14,2,a,0.09430852
42,45,14,2,b,4.486094
42,45,14,2,c,-0.20812432
42,45,14,3,a,0.21169999
42,45,14,3,b,8.520513
42,45,14,3,c,0.054974478
42,45,16,1,a,2.4449708
42,45,16,1,b,20.552011
42,45,16,1,c,0.36526915
42,45,16,2,a,1.3327336
42,45,16,2,b,8.585872
42,45,16,2,c,0.2873508
42,45,16,3,a,2.3439336
42,45,16,3,b,19.955362
42,45,16,3,c,0.35472977
42,45,17,1,a,0.66942644
42,45,17,1,b,40.33364
42,45,17,1,c,0.04387696
42,45,17,2,a,1.4908683
42,45,17,2,b,29.489685
42,45,17,2,c,-0.19314063
42,45,17,3,a,1.1520057
42,45,17,3,b,40.17261
42,45,17,3,c,-0.013788954
42,45,18,1,a,0.3552046
42,45,18,1,b,17.18381
42,45,18,1,c,0.27128616
42,45,18,2,a,0.19819552
42,45,18,2,b,4.26255
42,45,18,2,c,0.23684455
42,45,18,3,a,0.43367732
42,45,18,3,b,16.614145
42,45,18,3,c,0.23342994
42,45,19,1,a,0.843728
42,45,19,1,b,24.231564
42,45,19,1,c,0.42185134
42,45,19,2,a,0.6373196
42,45,19,2,b,10.910743
42,45,19,2,c,0.32716405
42,45,19,3,a,0.9585648
42,45,19,3,b,24.612501
42,45,19,3,c,0.36559507
42,45,20,1,a,7.723246
42,45,20,1,b,60.091995
42,45,20,1,c,0.49777466
42,45,20,2,a,8.963954
42,45,20,2,b,46.363384
42,45,20,2,c,0.2673466
42,45,20,3,a,8.294822
42,45,20,3,b,61.249783
42,45,20,3,c,0.41750798
42,45,21,1,a,2.6040251
42,45,21,1,b,59.51312
42,45,21,1,c,0.408688
42,45,21,2,a,2.0221314
42,45,21,2,b,38.175564
42,45,21,2,c,0.17291948
42,45,21,3,a,2.4287984
42,45,21,3,b,58.71927
42,45,21,3,c,0.2691259
42,46,1,1,a,2.1679525
42,46,1,1,b,40.771946
42,46,1,1,c,0.5381074
42,46,1,2,a,2.9887207
42,46,1,2,b,29.749372
42,46,1,2,c,0.35098395
42,46,1,3,a,2.4228876
42,46,1,3,b,40.54087
42,46,1,3,c,0.5172813
42,46,2,1,a,2.40838
42,46,2,1,b,44.26861
42,46,2,1,c,0.4537029
42,46,2,2,a,1.5517082
42,46,2,2,b,31.237953
42,46,2,2,c,0.06805368
42,46,2,3,a,2.1179974
42,46,2,3,b,43.923237
42,46,2,3,c,0.47016847
42,46,3,1,a,8.203688
42,46,3,1,b,70.7933
42,46,3,1,c,0.70064044
42,46,3,2,a,5.9222164
42,46,3,2,b,56.7331
42,46,3,2,c,0.36606792
42,46,3,3,a,7.033335
42,46,3,3,b,69.86108
42,46,3,3,c,0.56786203
42,46,4,1,a,12.648842
42,46,4,1,b,74.16894
42,46,4,1,c,1.1914703
42,46,4,2,a,11.88221
42,46,4,2,b,61.274635
42,46,4,2,c,0.9455716
42,46,4,3,a,11.377908
42,46,4,3,b,72.538155
42,46,4,3,c,0.95371383
42,46,5,1,a,2.06632
42,46,5,1,b,54.92071
42,46,5,1,c,0.5575041
42,46,5,2,a,1.1800363
42,46,5,2,b,36.977352
42,46,5,2,c,0.38444188
42,46,5,3,a,1.844301
42,46,5,3,b,54.853245
42,46,5,3,c,0.5723239
42,46,6,1,a,5.304278
42,46,6,1,b,53.838158
42,46,6,1,c,0.6483238
42,46,6,2,a,5.012438
42,46,6,2,b,38.33999
42,46,6,2,c,0.40773702
42,46,6,3,a,4.659178
42,46,6,3,b,52.271336
42,46,6,3,c,0.5951068
42,46,7,1,a,1.1439142
42,46,7,1,b,19.944633
42,46,7,1,c,-0.07087392
42,46,7,2,a,2.9063857
42,46,7,2,b,16.851946
42,46,7,2,c,-0.17849693
42,46,7,3,a,1.2434837
42,46,7,3,b,20.003862
42,46,7,3,c,0.06308101
42,46,8,1,a,0.8243198
42,46,8,1,b,14.969002
42,46,8,1,c,0.21342523
42,46,8,2,a,1.4786537
42,46,8,2,b,12.717084
42,46,8,2,c,-0.119299784
42,46,8,3,a,0.517421
42,46,8,3,b,14.08355
42,46,8,3,c,0.24623443
42,46,9,1,a,0.49772415
42,46,9,1,b,20.217665
42,46,9,1,c,0.13243198
42,46,9,2,a,0.88854265
42,46,9,2,b,11.975233
42,46,9,2,c,-0.0059105908
42,46,9,3,a,0.39439663
42,46,9,3,b,19.742886
42,46,9,3,c,0.18711454
42,46,10,1,a,5.687728
42,46,10,1,b,19.867733
42,46,10,1,c,0.48111737
42,46,10,2,a,8.460043
42,46,10,2,b,15.025486
42,46,10,2,c,0.41234413
42,46,10,3,a,5.743845
42,46,10,3,b,20.067583
42,46,10,3,c,0.4084372
42,46,11,1,a,2.225407
42,46,11,1,b,35.38043
42,46,11,1,c,0.9092266
42,46,11,2,a,2.1641607
42,46,11,2,b,19.50635
42,46,11,2,c,0.7407617
42,46,11,3,a,1.906929
42,46,11,3,b,33.29689
42,46,11,3,c,0.7928533
42,46,12,1,a,1.8370364
42,46,12,1,b,28.444725
42,46,12,1,c,0.7852813
42,46,12,2,a,2.3138492
42,46,12,2,b,18.28304
42,46,12,2,c,0.7841971
42,46,12,3,a,2.0604722
42,46,12,3,b,27.165794
42,46,12,3,c,0.77990866
42,46,13,1,a,1.7976884
42,46,13,1,b,50.50965
42,46,13,1,c,0.37975842
42,46,13,2,a,2.2867732
42,46,13,2,b,34.210445
42,46,13,2,c,0.29967076
42,46,13,3,a,1.686257
42,46,13,3,b,48.166096
42,46,13,3,c,0.27963606
42,46,14,1,a,0.9779733
42,46,14,1,b,20.750893
42,46,14,1,c,0.05027937
42,46,14,2,a,1.4740319
42,46,14,2,b,15.978615
42,46,14,2,c,-0.16381504
42,46,14,3,a,1.0688545
42,46,14,3,b,20.452707
42,46,14,3,c,-0.049026255
42,46,16,1,a,3.9677842
42,46,16,1,b,36.961983
42,46,16,1,c,0.65927833
42,46,16,2,a,3.3732147
42,46,16,2,b,22.67404
42,46,16,2,c,0.4074422
42,46,16,3,a,3.5355983
42,46,16,3,b,37.017414
42,46,16,3,c,0.6926414
42,46,17,1,a,10.681086
42,46,17,1,b,63.922134
42,46,17,1,c,-0.30723846
42,46,17,2,a,12.142134
42,46,17,2,b,56.55308
42,46,17,2,c,-0.40000522
42,46,17,3,a,10.231743
42,46,17,3,b,63.990227
42,46,17,3,c,0.04228776
42,46,18,1,a,0.93382025
42,46,18,1,b,37.601658
42,46,18,1,c,0.32282203
42,46,18,2,a,1.7471504
42,46,18,2,b,20.639914
42,46,18,2,c,0.4362927
42,46,18,3,a,1.3927419
42,46,18,3,b,37.431446
42,46,18,3,c,0.3403354
42,46,19,1,a,4.6546187
42,46,19,1,b,42.306984
42,46,19,1,c,0.604959
42,46,19,2,a,4.93478
42,46,19,2,b,30.059858
42,46,19,2,c,0.5033933
42,46,19,3,a,5.2244487
42,46,19,3,b,43.098526
42,46,19,3,c,0.5800857
42,46,20,1,a,23.626278
42,46,20,1,b,78.866165
42,46,20,1,c,1.8783132
42,46,20,2,a,28.641895
42,46,20,2,b,68.97997
42,46,20,2,c,1.5712304
42,46,20,3,a,25.068872
42,46,20,3,b,79.74366
42,46,20,3,c,1.9576001
42,46,21,1,a,9.975956
42,46,21,1,b,78.647835
42,46,21,1,c,0.821148
42,46,21,2,a,9.166316
42,46,21,2,b,61.993717
42,46,21,2,c,0.51888335
42,46,21,3,a,9.509254
42,46,21,3,b,78.41137
42,46,21,3,c,0.8678821
42,47,1,1,a,4.029623
42,47,1,1,b,47.215775
42,47,1,1,c,0.9368108
42,47,1,2,a,5.1343617
42,47,1,2,b,36.611546
42,47,1,2,c,0.6958506
42,47,1,3,a,3.989479
42,47,1,3,b,46.732025
42,47,1,3,c,0.7285541
42,47,2,1,a,4.962168
42,47,2,1,b,50.772926
42,47,2,1,c,1.4825891
42,47,2,2,a,4.658349
42,47,2,2,b,40.87138
42,47,2,2,c,0.7705922
42,47,2,3,a,4.2968006
42,47,2,3,b,50.731174
42,47,2,3,c,1.3509401
42,47,3,1,a,9.988361
42,47,3,1,b,68.852425
42,47,3,1,c,0.96478415
42,47,3,2,a,7.8137183
42,47,3,2,b,55.954136
42,47,3,2,c,0.5964673
42,47,3,3,a,8.908824
42,47,3,3,b,67.45453
42,47,3,3,c,0.78681403
42,47,4,1,a,15.4661665
42,47,4,1,b,70.638245
42,47,4,1,c,1.8319817
42,47,4,2,a,14.702869
42,47,4,2,b,59.398857
42,47,4,2,c,1.5892045
42,47,4,3,a,13.303828
42,47,4,3,b,68.779594
42,47,4,3,c,1.7823298
42,47,5,1,a,4.837858
42,47,5,1,b,60.163326
42,47,5,1,c,0.9284364
42,47,5,2,a,4.181948
42,47,5,2,b,46.236156
42,47,5,2,c,0.85512507
42,47,5,3,a,4.090462
42,47,5,3,b,59.542007
42,47,5,3,c,0.8552829
42,47,6,1,a,6.7383237
42,47,6,1,b,50.763794
42,47,6,1,c,1.0177735
42,47,6,2,a,5.955781
42,47,6,2,b,37.417404
42,47,6,2,c,0.94474536
42,47,6,3,a,5.8646116
42,47,6,3,b,49.475903
42,47,6,3,c,0.88304526
42,47,7,1,a,1.2461832
42,47,7,1,b,26.723726
42,47,7,1,c,-0.3310181
42,47,7,2,a,3.2150488
42,47,7,2,b,22.866096
42,47,7,2,c,-0.5521358
42,47,7,3,a,1.3371631
42,47,7,3,b,25.971514
42,47,7,3,c,-0.007971652
42,47,8,1,a,1.2224952
42,47,8,1,b,22.422342
42,47,8,1,c,0.4377188
42,47,8,2,a,2.0547984
42,47,8,2,b,19.320333
42,47,8,2,c,0.191732
42,47,8,3,a,0.5942187
42,47,8,3,b,20.581314
42,47,8,3,c,0.2264024
42,47,9,1,a,0.48944992
42,47,9,1,b,27.025732
42,47,9,1,c,0.43454477
42,47,9,2,a,0.99045205
42,47,9,2,b,19.507826
42,47,9,2,c,0.34542525
42,47,9,3,a,0.30698732
42,47,9,3,b,26.404066
42,47,9,3,c,0.499896
42,47,10,1,a,5.678226
42,47,10,1,b,24.530352
42,47,10,1,c,0.8216466
42,47,10,2,a,8.079327
42,47,10,2,b,19.003723
42,47,10,2,c,0.8386268
42,47,10,3,a,5.120318
42,47,10,3,b,24.964891
42,47,10,3,c,0.7007523
42,47,11,1,a,5.113025
42,47,11,1,b,42.76381
42,47,11,1,c,1.1916865
42,47,11,2,a,5.368749
42,47,11,2,b,29.937798
42,47,11,2,c,0.94488007
42,47,11,3,a,4.6473927
42,47,11,3,b,41.187607
42,47,11,3,c,1.101649
42,47,12,1,a,3.563271
42,47,12,1,b,37.64869
42,47,12,1,c,1.0717804
42,47,12,2,a,4.2254677
42,47,12,2,b,28.641233
42,47,12,2,c,0.97829336
42,47,12,3,a,3.4176059
42,47,12,3,b,36.75315
42,47,12,3,c,0.92700166
42,47,13,1,a,3.5113292
42,47,13,1,b,58.15406
42,47,13,1,c,0.7284793
42,47,13,2,a,4.0010576
42,47,13,2,b,41.2143
42,47,13,2,c,0.5375767
42,47,13,3,a,3.3301265
42,47,13,3,b,55.031147
42,47,13,3,c,0.6329051
42,47,14,1,a,1.29145
42,47,14,1,b,29.159275
42,47,14,1,c,-0.15322073
42,47,14,2,a,1.9043931
42,47,14,2,b,24.042017
42,47,14,2,c,-0.36834237
42,47,14,3,a,1.1473258
42,47,14,3,b,28.68683
42,47,14,3,c,-0.2596127
42,47,16,1,a,6.406996
42,47,16,1,b,42.07877
42,47,16,1,c,0.79903156
42,47,16,2,a,5.9304323
